"key","scientificName","decimalLongitude","decimalLatitude","issues","year","month","day","eventDate","country"
"2865125036","Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora",-74.301002,0.162342,"",2018,6,26,"2018-06-26T00:00:00","Colombia"
"2865124576","Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora",-75.175614,0.477862,"",2018,8,2,"2018-08-02T00:00:00","Colombia"
"3914916858","Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora",-0.5984,52.0121,"gass84",2017,10,25,"2017-10-25T00:00:00","United Kingdom of Great Britain and Northern Ireland"
"3343105307","Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora",-40.545,-19.880556,"cdround,gass84,inmano",2016,12,15,"2016-12-15T00:00:00","Brazil"
"3910498772","Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora",-128.1297,51.6522,"gass84",2015,10,28,"2015-10-28T00:00:00","Canada"
"1990335662","Moniliophthora perniciosa (Stahel) Aime & Phillips-Mora",-79.47,-1.42,"gass84,rdativ,inmano",NA,NA,NA,NA,"Ecuador"
"3846957857","Crinipellis perniciosa (Stahel) Singer",-53.23477,3.92404,"cum",NA,NA,NA,NA,"French Guiana"
"3935117030","Crinipellis perniciosa (Stahel) Singer",-53.23477,3.92404,"cum",NA,NA,NA,NA,"French Guiana"
